"","weather_file","sim_start","sim_end","queenstrength","wkrdrnratio","drnmitesurvive","wkrmitesurvive","fgrlifespan","ForagerMaxProp","miteimmtype","totalimmmites","pctresistimmmites","InitColNectar","InitColPollen","RQQueenStrength","drnadultinfest","drnbroodinfest","drnmiteoffspring","wkradultinfest","wkrbroodinfest","wkrmiteoffspring","rqenable","rqscheduled","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","halflife.1","cl4pollen","cl4nectar","cl5pollen","cl5nectar","cldpollen","cldnectar","ca13pollen","ca13nectar","ca410pollen","ca410nectar","ca1120pollen","ca1120nectar","ptrips","ntrips","pload","nload","foliar_appdate","foliar_begin","foliar_end","soilp","soilfoc","seedconc","soil_begin","soil_end","seed_begin","seed_end","soilp.1","soilp.2"
"11","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.27136272750795,4.40986142866313,37.0013293577358,94.5196435786784,4.53756903205067,0.0257724528200924,"Logarithmic",410.671155666932,37.7906774636358,2947.85568632651,7149.85652493779,4.7299555176869,0.183407024014741,8.64003013819456,3.61476466874592,9.48943516006693,5.2178419730626,1.60092843929306,"true","true",8.99405139498413,0.038412364564836,1.59083976992406,12.8946457719172,1.11683076806366,0.641185574061237,36026.3602986168,57737.6006111465,28.5688698828686,28.5688698828686,3.78849226888269,15.6147064175457,1.08514475170523,78.3542300574481,1.52606792142615,110.35637059249,6.60717098256573,42.6803357340395,6.95186702478677,79.2828495474532,0.443412811495364,57.0462864637375,18.4566155867651,45.4023001883179,7.49083460774273,63.2162088342011,"07/01/1989","07/01/1989","07/31/1989",1.50445985537954,0.0114387077658903,1.68694052984938,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.50445985537954,1.50445985537954
"12","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.46992357820272,4.77470446657389,91.2125615635887,37.1969246072695,9.8438537158072,0.19219523249194,"Tangent",560.365392593667,6.42758787143975,1598.48637147807,7806.56263839919,2.38644719310105,7.42482723901048,7.9340068413876,0.185354595305398,9.98090290697291,8.25936072040349,1.13510834868066,"true","true",4.11965878680348,0.159597069774056,3.7474838423077,7.53922646392533,5.93281109631062,1.2160277184404,34494.0600065956,96287.8016613654,28.3704167577205,28.3704167577205,0.324984092265368,84.8148557124659,5.24275570549071,84.9995472002774,4.54965792316943,44.2939197644591,6.98019000496715,22.5725058466196,8.89773385305889,106.447527734563,0.693560688989237,38.4245346114039,13.4338261815719,46.1386050013825,8.34807457122952,58.4875232772902,"07/01/1989","07/01/1989","07/31/1989",1.25942147499882,0.0162117095489521,3.18865741882473,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.25942147499882,1.25942147499882
"13","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.94168754294515,1.9318229816854,17.8003029432148,87.5996614573523,14.9711888208985,0.508501769974828,"Tangent",728.015193482861,96.7349285492674,6568.53710981086,2386.7553798249,1.37720194645226,2.80985473655164,2.46845821850002,4.38447509310208,7.51566069899127,6.20367360534146,4.78031567763537,"true","true",7.13805919699371,0.00300576141872443,6.73738583177328,9.97727857555938,5.53352310322225,67.9051141670521,32863.7118532367,90485.7738728139,34.6924983170815,34.6924983170815,1.1434278562665,16.7216858593747,2.47538656415418,44.6848901803605,5.98413395695388,118.68784771068,5.41643224405125,91.4398331008852,7.88614774767775,195.241871303879,0.0246562901884317,91.9336606003344,7.77936989674345,25.543101391755,9.12169360090047,68.568549756892,"07/01/1989","07/01/1989","07/31/1989",1.49412733502686,0.00265783371310681,2.66621081880294,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.49412733502686,1.49412733502686
"14","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.70877683535218,4.59536211472005,43.9983148826286,25.0304598594084,11.8161986777559,0.825498379068449,"Cosine",290.086054708809,61.7511698510498,214.062242023647,988.0159790162,3.51940266229212,1.44454054534435,3.26176600530744,3.55788594810292,7.20275560161099,6.33660378633067,2.67696189228445,"true","true",2.72082854434848,0.306029423488071,3.65473162545823,24.7731245593186,3.41272255592048,2.37324633148336,91455.2586315989,5597.70776613709,7.82166529383976,7.82166529383976,0.695713856257498,88.0746800452471,4.75436515174806,22.7836385602131,5.26328502036631,149.35165947536,4.49854303505272,89.4710035249591,9.1002548743505,151.253265896812,1.05033014039509,95.3700139187276,21.7696169358678,35.7018181309104,10.1458257865161,62.8405115567148,"07/01/1989","07/01/1989","07/31/1989",1.31016708444804,0.00301753570628352,7.30924081522971,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.31016708444804,1.31016708444804
"15","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.21217703819275,1.59181755688041,79.2837671702728,97.9084792546928,13.3069226127118,0.792827473720536,"Sine",153.773876838386,54.7588637564331,5097.18987476081,6737.40947439801,1.72543923836201,1.6702423337847,4.20196622610092,3.83016478153877,9.28134875372052,1.31698497571051,4.967420384055,"true","true",1.38563920930028,0.314971867842367,1.19509772304446,37.9686639067347,4.55474478565156,30.5585323875186,38753.7218642139,87698.1923738257,22.8555045303889,22.8555045303889,2.01325396448374,36.3142815651372,5.84907428361475,77.775551949162,2.42470087716356,6.84556363848969,5.34580665621906,78.2354073412716,6.68687429996207,178.816721844487,0.0172046029474586,95.4591486230493,21.9693196923472,25.4773204401135,6.48885198123753,80.328048854135,"07/01/1989","07/01/1989","07/31/1989",1.56678452924825,0.00332239947305061,1.87826662068255,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.56678452924825,1.56678452924825
"16","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.87723092827946,4.11115752533078,55.5183576885611,60.4837304214016,7.89640662446618,0.920941058779135,"Exponential",204.924588091671,60.8018510974944,6184.72923410591,1257.6342092827,1.42091049998999,0.643914022948593,1.3326150435023,4.52599211130291,4.03268458554521,1.19850736809894,2.41495449095964,"true","true",2.31384428031743,0.137498114378424,2.65715525788255,64.7488383438915,6.42487200163305,75.4703087622188,90952.7500126894,25784.2640330698,22.2274024406914,22.2274024406914,3.34153633750975,49.3906647432595,5.00668248161674,2.78726723045111,1.52864660555497,66.9638505787589,6.57846475932747,42.3169090785086,6.02418270180933,197.079106946476,0.43229730357416,89.2781197838485,14.735032452736,8.40189699735492,9.03495472762734,62.0848798099905,"07/01/1989","07/01/1989","07/31/1989",1.91742606484331,0.0166431709036697,5.938664046349,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.91742606484331,1.91742606484331
"17","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.05337226483971,2.52972946874797,11.0404948936775,12.523284740746,7.0060479817912,0.551813554717228,"Exponential",547.453694976866,47.6451134774834,2645.69852827117,2546.55957161449,1.95402317028493,8.53445540415123,9.64044965105131,3.98616092163138,8.04709435207769,0.447861007414758,0.449412686284631,"true","true",6.06130826845765,0.669556353083346,2.03035333263688,24.2158738747197,6.38276281952858,7.36654841253464,40915.1664182416,44417.9777646321,22.095800209837,22.095800209837,3.94649923220277,78.0876818811521,4.41955414647236,87.8558875992894,3.64255605870858,42.1216571121477,4.20262017827481,44.0046522952616,8.89706284282729,132.241837717593,1.83783679269254,92.9597287252545,28.3640728341416,5.46682736743242,7.20441298745573,39.7180953761563,"07/01/1989","07/01/1989","07/31/1989",1.72651766729541,0.00468609366286546,1.40891363355331,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.72651766729541,1.72651766729541
"18","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.14557790476829,3.6593152154237,13.4296697331592,71.4074671035632,11.3016077419743,0.988629800733179,"Sine",454.541720682755,24.6039966121316,7921.8900230946,1837.55189990625,1.83343568444252,5.19100547069684,0.353296813555062,1.02928482578136,1.62071685772389,5.72977297706529,1.86358369886875,"true","true",6.6073039341718,0.27048991883616,5.67047746456228,69.3506194031883,2.60923347808421,91.3615525984673,71715.2238237253,60652.5931915161,10.8715021297801,10.8715021297801,0.772346592508256,2.53519802354276,2.61891710199416,94.174989417661,2.01462453184649,32.4843509704806,4.45227001216263,86.9925549067557,3.66859685275704,93.2325240178034,0.702821403276175,32.6190959662199,4.09472768055275,23.2389123458415,10.729197088629,44.6710497164167,"07/01/1989","07/01/1989","07/31/1989",1.39931770507246,0.00331877854536287,6.39388911565766,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.39931770507246,1.39931770507246
"19","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.2209211429581,3.01163281593472,12.1411064406857,42.6864873850718,11.6403380203992,0.364191741216928,"Logarithmic",598.241669358686,12.5909821130335,7745.12404715642,2858.40298698749,4.36463338043541,9.77863163454458,1.03044299874455,0.908308154903352,0.849176715128124,5.33188394969329,0.403365892125294,"true","true",1.70563334412873,0.930105258506956,4.68047587107867,43.9683724111286,6.06035698205233,17.8940489792752,52417.9871744292,59796.3892270816,5.77990153941791,5.77990153941791,2.72236574627459,55.9967980720103,5.91419315245003,81.0697067412548,3.31684847502038,72.7430607774295,2.75852517019957,37.8959818556905,3.97701360385399,89.0364703256637,1.01203983114101,20.6947119347751,19.3827285035513,34.4090224970132,9.6621626149863,33.619228056632,"07/01/1989","07/01/1989","07/31/1989",1.75889672175981,0.0088668796136044,3.90693662106059,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.75889672175981,1.75889672175981
"20","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.03517811466008,4.98273558635265,0.968214636668563,74.7457972494885,11.6123275551945,0.948453016579151,"Cosine",461.617421358824,78.9888337021694,7453.74992492143,1868.19660847541,1.28274376876652,5.873914049007,4.16659827111289,3.96971591631882,2.26767793064937,6.13320612115785,4.28633362054825,"true","true",6.92822602577507,0.233980061930139,3.10869790567085,81.8365086856794,4.62125487066805,81.7967964404863,24307.3514219719,1203.18837770773,17.2037154516205,17.2037154516205,2.43485743459314,40.1183082023636,5.76558112492785,79.434062121436,3.7914102897048,8.21128415409476,7.34764017611742,90.6912188231945,3.07065625814721,117.772649284452,1.42850591079332,96.0778218507767,13.4614933039993,46.8076849654317,4.93670887686312,52.4548929883167,"07/01/1989","07/01/1989","07/31/1989",1.69808296882547,0.00950826486083679,2.44108821963891,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.69808296882547,1.69808296882547
"21","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.41485020425171,2.34921982325613,12.8172842552885,68.7788061564788,10.7196804992855,0.539108830969781,"Exponential",128.905042074621,76.8814598675817,4026.24143634457,1649.43376192823,3.88184669800103,2.67013496719301,8.16295495722443,2.93164047296159,6.18141032988206,5.70486488286406,1.23532029683702,"true","true",4.70577287487686,0.640113362015458,9.27639613510109,66.5629809311114,7.74120346456766,92.7096125257409,43528.4268004723,43283.4378867769,24.0926073271083,24.0926073271083,1.36150568444282,67.8650242043659,3.55250284541398,137.301465345081,0.340989018324763,68.8325057504699,6.30266736894846,81.2671666406095,8.35480958092958,33.6691390024498,1.61722048418596,72.9776277206838,29.383645826485,26.7242446746677,11.0281327590346,89.9129622918554,"07/01/1989","07/01/1989","07/31/1989",1.13238397031091,0.0169136728933081,8.31893121846952,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.13238397031091,1.13238397031091
"22","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.95982962474227,1.08675630111247,67.10531685967,71.0352622903883,14.7804207419977,0.48754800343886,"Cosine",626.572014763951,68.8201805809513,2092.53769577481,7144.62684697937,2.23370723612607,7.44757664622739,5.73608592385426,1.02140711038373,9.99043809017166,5.89905973291025,3.42184878187254,"true","true",7.48499466106296,0.64810532704019,7.59638108033687,75.4700582156687,3.33136794902384,69.6576587871332,66982.1920760539,26874.4150063414,11.2829904993065,11.2829904993065,1.87967602070421,17.8616315126419,2.73597671510652,148.007155198138,4.35673598432913,118.6316072708,7.85870720474049,38.2753575965762,4.1156756917946,167.953785099089,0.559684240724891,66.2783531658351,26.6545667909086,37.9620206616819,5.98280672822148,83.5978483152576,"07/01/1989","07/01/1989","07/31/1989",1.53503776760772,0.0164994615067262,3.33018398052081,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.53503776760772,1.53503776760772
"23","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.73866195417941,1.36610888876021,50.0530167715624,81.9951283745468,11.3087794799358,0.645273573929444,"Sine",386.215359903872,63.2568029686809,708.522035297938,5187.76835566387,2.47498698532581,7.28116835700348,7.42662728996947,0.339174610562623,1.10704679042101,8.59045133227482,3.42431926168501,"true","true",8.62124773301184,0.454598713320447,1.71126833115704,96.1826531345581,4.68045459315181,20.9468342926276,94123.8362164687,4126.74924962758,16.3296066948213,16.3296066948213,0.136621603742242,79.6847644262016,3.25789553951472,85.16216740245,3.92944497428834,0.226920854765922,8.12404938908294,94.8267170228064,3.70839717222843,35.1752507453784,2.97107981541194,25.4322914406657,21.6727870288305,14.759257376194,13.3119431855157,42.9000737168826,"07/01/1989","07/01/1989","07/31/1989",1.4714837372303,0.0152796732138377,7.26450811303221,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.4714837372303,1.4714837372303
"24","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.88547013793141,2.48503423389047,13.2380278781056,81.1336590675637,4.80851753335446,0.738788343034685,"Tangent",662.493029143661,43.2933076284826,997.900442313403,5043.57258770615,2.54726941976696,0.77037843875587,2.93996525928378,2.93869775952771,9.15136290946975,8.4018322173506,2.81742116319947,"true","true",4.3487537484616,0.506568473452469,5.72078875079751,53.5422749035184,4.51651222631335,23.5186370514275,95414.5912941122,88029.7834803411,25.5354145328514,25.5354145328514,1.1740353340283,88.7336300453171,1.90476544992998,119.482720771339,1.05830097058788,136.77113908343,4.5817085660994,24.9733154661953,7.59219340609852,143.536814423278,0.725548622896895,53.4897372871637,5.27223650552332,39.0996767589822,9.0817425167188,36.0715870931745,"07/01/1989","07/01/1989","07/31/1989",1.89490685844794,0.00706006043101661,6.6905771039892,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.89490685844794,1.89490685844794
"25","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.36446325667202,1.05324687901884,94.1931169014424,47.1348453313112,15.4364190390334,0.993135661352426,"Polynomial",399.231738178059,97.6918285014108,220.645377784967,7332.87647359539,4.50898612756282,9.44892037194222,8.15932476194575,1.36493949336,0.764127632137388,8.93542826641351,4.39481552923098,"true","true",3.60706157982349,0.577920407215133,3.23963208450004,5.58350640304247,8.73845304921269,85.019066914127,59530.2797345478,59983.9189310516,30.9620265200967,30.9620265200967,2.63010047655553,31.0716895619407,2.81811041012406,2.49952148878947,3.22236670553684,20.3134286566637,4.53202005596831,69.4342042133212,8.84847842850722,150.45812997967,0.408207980683073,47.9279762133956,6.66739097191021,12.1111895972863,11.7926291767508,65.3272916562855,"07/01/1989","07/01/1989","07/31/1989",1.03771024756134,0.00985084536136128,5.44151255697943,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.03771024756134,1.03771024756134
"26","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.37442103400826,3.58933068625629,15.9783395472914,6.10910200048238,8.00412779860198,0.655538209015504,"Sine",552.984077250585,19.8386285919696,5967.8113137139,1481.13570872229,4.43301779124886,2.32910519698635,9.64130853069946,3.91359947039746,7.06045602448285,3.71660651173443,1.10627767397091,"true","true",3.26993430778384,0.486540827400051,6.76243466325104,50.9264923660506,4.56880630739033,68.4661660765759,12138.6339972199,90397.6848862176,22.6088672207668,22.6088672207668,1.83257249929011,46.5176885249093,3.61108258226886,82.0120401447639,3.35596947697923,86.2611833726987,7.29629446594044,97.5882040336728,3.21726636616513,72.1236526453868,1.1723527754657,65.1581216603518,4.90690967906266,7.54100867267698,5.52051108144224,91.6590138967149,"07/01/1989","07/01/1989","07/31/1989",1.73520870297216,0.0137199227067176,9.24476291635074,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.73520870297216,1.73520870297216
"27","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.83963592723012,4.25882436428219,21.3530237320811,77.293664123863,8.38417719956487,0.957021281821653,"Polynomial",374.31880319491,4.73981730174273,3569.60739963688,7692.32104937546,4.50147059373558,7.61424881638959,6.04293201351538,3.7615924119018,9.09707822604105,1.20206999592483,3.117944477126,"true","true",8.24739348888397,0.596611006374471,3.34275420755148,55.2999644938635,6.28143503703177,75.8884523048634,53830.5616075231,10677.9745756984,22.6131844608346,22.6131844608346,1.16791762970388,4.44695735350251,4.32178091397509,90.5237866099924,1.90680414251983,96.3069263845682,6.13179402360693,82.8433424606919,6.41893685848918,182.107368055731,0.979336205637082,69.5280916616321,23.7906370838173,33.8607043772936,4.36050730384886,34.8162685451098,"07/01/1989","07/01/1989","07/31/1989",1.77395359706134,0.00219499671831727,4.81132251978852,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.77395359706134,1.77395359706134
