"","weather_file","sim_start","sim_end","queenstrength","wkrdrnratio","drnmitesurvive","wkrmitesurvive","fgrlifespan","ForagerMaxProp","miteimmtype","totalimmmites","pctresistimmmites","InitColNectar","InitColPollen","RQQueenStrength","drnadultinfest","drnbroodinfest","drnmiteoffspring","wkradultinfest","wkrbroodinfest","wkrmiteoffspring","rqenable","rqscheduled","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","apprate","halflife.1","cl4pollen","cl4nectar","cl5pollen","cl5nectar","cldpollen","cldnectar","ca13pollen","ca13nectar","ca410pollen","ca410nectar","ca1120pollen","ca1120nectar","ptrips","ntrips","pload","nload","foliar_appdate","foliar_begin","foliar_end","seedenable","soilp","soilfoc","seedconc","soil_begin","soil_end","seed_begin","seed_end"
"11","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.72669405862689,3.20321480091661,19.0930357901379,57.5135325780138,8.52345939911902,0.104245985625312,"Sine",206.852065399289,74.5306497439742,6781.63510924205,537.690117349848,2.34500877838582,8.13550158869475,0.9994754078798,3.55885686236434,4.82587543549016,5.70320104947314,0.471804970875382,"true","true",6.19460008665919,0.402579289833782,2.27851552469656,35.5331575166178,3.74522360228002,27.5510593059999,51890.8806058372,50310.3208208485,10.7886392373359,7.17657927219896,10.7886392373359,1.74568990711123,80.2645276300609,5.48913743533194,6.93662306293845,0.404997962526977,63.5326025658287,3.02948054326698,46.2885214388371,3.68167756996118,194.167368900962,2.26245519169606,70.2165568433702,9.3252799641341,15.1195281343535,8.27171856537461,44.9305634992197,"07/01/1989","07/01/1989","07/31/1989","true",1.17473314586096,0.0100332340362947,7.18934268597513,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"12","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.76673457678407,3.09518621489406,94.0416505094618,89.1449393937364,4.95902480836958,0.445217711152509,"Polynomial",830.894356127828,15.7132999505848,3624.4079740718,4492.042156565,2.92973883543164,5.12924498878419,3.48176715197042,1.76860329462215,6.83531689690426,7.76227203197777,0.773946746485308,"true","true",6.81259890086949,0.160273717978504,9.94351828773506,16.1414857794945,6.00798747502267,98.8953313198017,41766.7426660182,10998.3005402868,16.8563030599151,6.85614524185145,16.8563030599151,3.69394442532212,56.3849564176053,4.07179874042049,86.5121106617153,5.24742574291304,147.427768365014,6.53469636645168,68.3788247592747,8.94783708346076,67.901854692027,2.97649967554025,66.2254639714956,5.3395102894865,46.559478665702,15.7905406402424,69.4121998315677,"07/01/1989","07/01/1989","07/31/1989","true",1.91512612299994,0.00254092538938858,5.44003835623153,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"13","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.35071343556046,1.20106112677604,46.6108651366085,48.7991590518504,6.34220024757087,0.600289294496179,"Exponential",867.55459359847,28.7231245310977,6370.47465753276,1482.73340805899,3.63602447975427,4.86224529100582,3.24303709436208,1.02379114250652,5.72520283749327,9.95489572873339,4.56358605064452,"true","true",2.91149526461959,0.378697885992937,1.38971334416419,89.6111093703464,3.75218234397471,4.65647681012983,92140.1973524503,86456.0815535218,31.8021672667237,0.843736982978648,31.8021672667237,1.44302841462195,6.12833243794739,4.11740909004584,120.894012053031,2.08515278203413,131.563462677877,7.32011303659528,35.2482149377465,3.11818458982743,48.848316501826,0.684641881613061,44.6737807057798,12.6940643838607,33.1612852551043,7.51986009348184,95.1373187708668,"07/01/1989","07/01/1989","07/31/1989","true",1.9076017641928,0.00200752590945922,1.45277718896978,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"14","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.60397409647703,4.18955903593451,24.55885251984,20.3705860069022,12.5876691965386,0.922962385229766,"Logarithmic",908.334263367578,84.0106850955635,6687.97519837972,6243.19187728688,3.8998116441071,1.82875389233232,9.1422077245079,0.735410768538713,8.88571014860645,7.46288160094991,3.58049765927717,"true","true",8.16540513560176,0.951254426318919,5.38138268212788,77.7953181633167,5.28986694477499,29.9981432703601,57721.6605559016,93410.9655208201,10.0023748150794,9.9578991425198,10.0023748150794,3.64913469552994,19.5216399151832,4.72784564131871,106.896354071796,2.40744417579845,129.972828843165,5.42651015827432,87.5198791921139,4.65481784336735,106.361407870427,2.44356675376184,96.5512337349355,26.9085147441365,34.2336590951309,5.23626203648746,80.031072171405,"07/01/1989","07/01/1989","07/31/1989","true",1.99149460415356,0.0174950159271248,7.58532022661529,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"15","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.16007975954562,4.82998306304216,87.6713586039841,98.6821289174259,15.1838316358626,0.984984421636909,"Exponential",772.909591672942,60.7756835641339,152.941954229027,2301.98390297592,4.40483128931373,7.88973917718977,0.387054355815053,4.8328380449675,9.16033416520804,9.33335571084172,0.518335324013606,"true","true",3.05385751277208,0.18626693574572,1.03202746994793,65.1222690013517,4.9520910680294,87.8638715129257,3194.86082938845,53165.4211110347,25.8473965973128,3.7477304083067,25.8473965973128,3.52664860989898,81.2666826415807,5.94181238813326,118.413258274086,5.64875988615677,101.480627758428,2.28845897112042,55.5576510354877,3.4894323006738,160.243097818457,0.212389185559005,84.2104880325496,25.5814298493788,7.67327615898103,11.5097191184759,89.9716185336001,"07/01/1989","07/01/1989","07/31/1989","true",1.29108573868871,0.00452285423176363,7.58594908937812,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"16","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.33961949218065,4.15577528160065,44.0949878655374,86.586402868852,6.13140350207686,0.245836306829005,"Logarithmic",185.496386606246,17.4461643677205,2376.39568054583,2141.64052794222,3.95328304450959,2.61666192207485,5.77233243500814,0.0545201345812529,5.56651876075193,5.74119454715401,1.40371447545476,"true","true",7.87218840233982,0.593372473057825,3.51644310401753,66.9605828696748,5.71844271942973,88.7266156014556,72073.1740338918,11774.6005742683,24.4896963914158,3.5604011763914,24.4896963914158,0.552946090698242,10.0265446351841,4.5721495966427,52.6014489470981,4.04180316254497,108.475542627275,7.91119548007846,39.5744775421917,4.64084081531037,120.08342708461,1.01535543473437,95.0885391049087,20.8310175980441,8.94087504968047,6.30015413463116,40.291658132337,"07/01/1989","07/01/1989","07/31/1989","true",1.54407065105624,0.00780222911667079,7.42314186878502,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"17","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.09870181325823,2.45462778303772,7.60728809982538,47.0507557271048,9.48055304493755,0.853550494648516,"Sine",896.325041307136,1.78698231466115,7875.41277913842,4892.06651609857,3.34052521362901,5.08333831327036,4.64792819228023,0.956178756896406,2.45786773506552,5.05254837218672,3.22944677900523,"true","true",2.79864129796624,0.867143205314642,1.13015800621361,18.8212914936822,5.99823043122888,61.047969128405,24455.4635943227,9248.38625153271,5.64583932331298,6.3742753892676,5.64583932331298,2.9808560339734,73.9839409245178,5.00352372648194,149.364309199154,3.264868369326,70.73758256156,5.48207392152399,72.8464768640697,6.06842168623116,133.287141928449,0.385536359623075,55.7736521027982,16.1651090593077,37.7994289845228,9.17380359396338,91.707107978873,"07/01/1989","07/01/1989","07/31/1989","true",1.4776025225874,0.00771255369810387,8.56552669452503,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"18","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.24702450539917,3.66263093892485,33.321303431876,84.7140268422663,10.5005331849679,0.671991027425975,"Logarithmic",262.051566736773,63.2482944056392,3314.96174964122,287.414022814482,2.37872094474733,9.54113060375676,3.35951222339645,1.72515058075078,2.06418043933809,6.60989084746689,1.52244020719081,"true","true",3.57017488963902,0.700902236628579,3.44141179160215,40.9707657787153,8.03595670871437,5.74724249671958,69323.5805200932,42807.8402553501,27.5285793625051,8.27756676437031,27.5285793625051,1.91386312898248,85.225674812682,0.474545701872557,22.8275024914183,0.140908784698695,144.222474144772,3.88580352514982,34.6185340173542,9.03626417797059,103.219529460184,1.38641876983456,88.2522787712514,29.5401398376562,36.0865302607417,9.1660818438977,73.5562966763973,"07/01/1989","07/01/1989","07/31/1989","true",1.30962004698813,0.012404108023271,7.60659365402535,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"19","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.07346700876951,2.12991618178785,5.56129729375243,13.0215163808316,12.4446024056524,0.81415105634369,"Sine",369.547828333452,9.86970625817776,5805.35020569805,5251.20965722017,1.51984803099185,7.65730194980279,6.00007209228352,3.12190111377276,4.41991970641539,2.80574121745303,1.93172622821294,"true","true",2.91712524369359,0.962893658330198,9.87662863638252,24.6362336635324,5.85864552296698,77.2508332689856,29288.9952124442,24620.3015478728,23.8044355565682,9.96213359411899,23.8044355565682,3.01558364182711,46.4931435650215,5.90785780828446,86.1476198304445,3.17933856742457,29.0510357357562,5.66277334820479,65.633186083287,5.63794846294913,63.44913455192,2.3076246175915,97.6917364634573,10.1302296761423,32.0824704421684,6.54614164400846,75.9146756213158,"07/01/1989","07/01/1989","07/31/1989","true",1.69397120620124,0.0176126748959068,4.91288298740983,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"20","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.47555534541607,4.96200955845416,97.5498267682269,78.3887978410348,7.57414191309363,0.336238936986774,"Tangent",426.92236835137,74.7460990445688,278.293959773146,3148.13420572318,4.9999668635428,7.9427135665901,0.471186991780996,1.7583163222298,3.31437860848382,9.36647147405893,4.99279068200849,"true","true",4.49033948034048,0.98482927865698,5.85386570449919,86.0574049493032,8.95266738906503,30.1701318705434,83031.0561200852,17934.0632493589,26.8246869049966,0.191609028995503,26.8246869049966,3.70321779698133,70.1517258770764,4.73944994620979,77.6087857433595,4.21697988174856,109.966202883516,2.89684224529192,20.318934880197,8.99638506039046,48.9155707135797,1.71320508490317,49.8632298223674,20.025672017131,45.3587319888175,14.7462803535163,70.6385111855343,"07/01/1989","07/01/1989","07/31/1989","true",1.2840962309856,0.00643729576794431,6.60696088080294,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"21","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.14112075604498,1.22887106519192,37.5596910016611,76.0418254183605,14.1856980854645,0.120544599369168,"Tangent",299.197567394003,56.0656831599772,612.897211173549,3911.87187370379,1.15301725082099,9.95325985364616,4.15414336137474,2.65623101731762,2.13903736323118,8.31751926336437,0.299679830204695,"true","true",2.60795925557613,0.10171430456778,4.61908522178419,82.4582627553986,2.61935119144619,27.2588754163017,82278.4538872882,3144.06696060859,25.7830735711148,7.9000945581866,25.7830735711148,0.296382502652705,89.3710690550506,1.16751489602029,109.211929212324,5.54517167201266,55.0533288856968,5.93586624767631,70.8344847708941,6.66735716878902,166.800733366981,0.6865805585403,76.316415630281,18.4527836600319,32.4160536294803,6.87776825390756,85.5270550190471,"07/01/1989","07/01/1989","07/31/1989","true",1.96533984737471,0.00609460494713858,8.19038761500269,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"22","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.61687615327537,2.87987454421818,74.5169429806992,20.005643251352,10.4705576971173,0.737539912341163,"Polynomial",929.239552700892,36.0362640814856,2906.79277572781,1362.77336555067,1.11309237871319,5.23853381397203,1.81932602776214,2.18885436072014,0.689660899806768,3.76908815931529,0.315279366914183,"true","true",1.83143040724099,0.900632510503055,4.3465897445567,74.8773487565212,8.56661855429411,52.5211939633787,11694.8783925652,55320.1914071937,5.60974012170918,6.1398107312799,5.60974012170918,0.64942853525281,82.8332108678296,5.50832709018141,52.4807082256302,0.495499153621495,1.15182136651129,3.77185313571244,63.2779468223453,7.22416778171901,138.549294285476,1.19757021591067,48.0100662074983,10.0915442025289,44.7412347290665,4.30286859627813,48.7492394377477,"07/01/1989","07/01/1989","07/31/1989","true",1.0062611582689,0.0087591645065695,6.0977620317135,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"23","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.84798185620457,1.87738214246929,53.1813713023439,48.5988285625353,9.21720513887703,0.56974667403847,"Logarithmic",64.069933956489,50.759735959582,5740.56018269621,6889.7053699242,2.09032288379967,9.13452596636489,4.52754714293405,0.743030542507768,8.41023855376989,5.71881728712469,1.00163943250664,"true","true",1.62367106229067,0.593793965415563,2.38780278689228,79.3996400170894,5.38184631243348,31.934639488861,76257.5876892753,40305.6620568808,30.2956824174849,4.70664904785645,30.2956824174849,2.79984302911907,30.4980740183964,0.726127067115158,107.035291346256,4.17721851775423,127.017450600397,5.03039358910173,46.3534372672439,5.70358592269477,91.4337835647166,1.80646886955947,33.5039159283042,24.2010262305848,47.5322733754292,5.83566860947758,75.0529646268114,"07/01/1989","07/01/1989","07/31/1989","true",1.02821707050316,0.019530604044674,9.07759112981148,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"24","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.65843127015978,4.74651661794633,81.4202087000012,84.6271723741665,8.45795727614313,0.040582041721791,"Cosine",85.3832729626447,39.851500140503,3118.6096153222,5817.45915487409,2.00268791429698,1.57573069212958,5.14312761602923,3.81501652067527,9.32068750495091,4.17841724585742,2.37998826196417,"true","true",3.10353340394795,0.766041277887067,9.12762107746676,57.0551919946223,1.30222412757576,16.6481041052539,6094.56036055536,38247.5010063869,6.8056280773133,0.914471630235436,6.8056280773133,1.59693231061101,42.9653772851452,5.47297478327528,14.0081059536897,4.65924267238006,33.7366311927326,5.0478914196603,42.4197891913354,8.23650272493251,76.7405534815043,0.728353270562366,48.0058568902314,29.5332003151998,23.9363841740415,13.6991753522307,89.8739459342323,"07/01/1989","07/01/1989","07/31/1989","true",1.61988483997993,0.0141171155243646,4.55687266192399,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"25","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.67123464029282,2.19947165995836,19.3145383615047,41.4458134677261,15.5417116349563,0.92959022638388,"Logarithmic",183.956867782399,28.0674066860229,2370.83199098706,7567.82665008213,4.49361331108958,2.5767358392477,8.87726699467748,2.67369970213622,9.16005687788129,1.37133213458583,2.0371071388945,"true","true",2.96454480104148,0.0657892192648724,1.40155064919963,4.67823852771474,4.70906558074057,74.8039710735958,43118.2196667746,59689.7150927379,30.0948152502999,2.41885314076743,30.0948152502999,2.65929923672229,83.7748640915379,2.12762294942513,19.9107400607318,3.24783288035542,110.355858423281,7.51007954431698,91.4756144396961,4.26111803057138,197.852412154898,2.78482006955892,47.3290500417352,21.1664544213563,21.5592697514221,6.73525069840252,49.4327022973448,"07/01/1989","07/01/1989","07/31/1989","true",1.69370141415857,0.0120377157540061,9.03294575866312,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"26","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.27864577993751,1.99944273382425,79.9026608932763,13.5750273242593,12.0556535189971,0.72177612921223,"Tangent",738.955997629091,64.3431515898556,1311.1463381676,5608.80454657599,2.88159872218966,2.91912061395124,8.85802078293636,0.339210798265412,7.10240924032405,8.19477236131206,4.6125176444184,"true","true",8.4228355679661,0.00523827104805969,2.1268641394563,59.7272272034823,3.81583825312555,53.3115377356852,60421.454300838,96594.9567377002,7.54082192904316,2.64381319148326,7.54082192904316,0.263404867611825,49.3460148340091,3.04829986905679,142.044836003333,3.99954622238874,31.0163173824549,2.69128177668899,59.625800922513,7.44689669110812,52.0219780411571,1.4872531411238,59.6770928613842,25.814092236571,28.4000913565978,9.50873363763094,59.738475845661,"07/01/1989","07/01/1989","07/31/1989","true",1.39713291986845,0.00610894279694185,2.50165288895369,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"27","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.11707612872124,3.4980641650036,61.5065033780411,65.3594520641491,11.6834651893005,0.428653216222301,"Exponential",449.924783082679,29.0145033039153,3091.98110052384,7660.50768555142,3.33229854051024,4.57048272481188,7.92873698752373,2.13406803901307,4.30991124361753,9.68409718712792,2.25646708742715,"true","true",4.75739478692412,0.849675836658338,2.18734388961457,35.0119971533727,1.46423634886742,43.8645995038568,36346.6383514259,98029.8840479651,11.3655316673685,3.0422633243748,11.3655316673685,2.89107180386782,52.3879481712356,4.26163542643189,26.832043833565,5.24266550922766,101.520803757012,7.67386281378567,24.8395653627813,4.00637427954935,53.7772276485339,0.0503310298081487,94.161138124764,21.2557244272903,9.82947323843837,7.62935668881983,95.377580630593,"07/01/1989","07/01/1989","07/31/1989","true",1.04458423703909,0.00500969046191312,3.05637065437622,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
"28","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.99715254735202,1.27323582302779,16.8906392762437,74.7492249123752,14.2867299644276,0.0535023936536163,"Tangent",402.205269783735,73.5985381994396,2532.1695816936,1279.7666315455,2.68449944537133,8.6338454997167,2.28890305617824,3.87104933382943,1.59516609273851,1.27839887049049,3.36750698974356,"true","true",7.84448279440403,0.881949168162886,8.32558993436396,46.318824824871,5.08457215316594,27.4160596979021,12972.6698105124,68056.300674835,17.6206875507953,6.77264724999643,17.6206875507953,3.83051848690957,20.0003392063081,0.472370028030127,57.1233380120248,1.96282477118075,116.160287917592,6.83264565588906,91.5112254023552,2.51703926571645,32.4846996413544,0.426561241736636,41.5637961775064,8.03026043856516,39.6507998257875,13.5372057491913,76.5100257378072,"07/01/1989","07/01/1989","07/31/1989","true",1.87472055642866,0.00296005859202705,7.70139957754873,"07/01/1989","07/31/1989","07/01/1989","07/31/1989"
