"","weather_file","sim_start","sim_end","queenstrength","wkrdrnratio","drnmitesurvive","wkrmitesurvive","fgrlifespan","ForagerMaxProp","miteimmtype","totalimmmites","pctresistimmmites","InitColNectar","InitColPollen","RQQueenStrength","drnadultinfest","drnbroodinfest","drnmiteoffspring","wkradultinfest","wkrbroodinfest","wkrmiteoffspring","rqenable","rqscheduled","adslope","adLD50","adslopec","adLD50c","lslope","lLD50","kow","koc","halflife","apprate","halflife.1","cl4pollen","cl4nectar","cl5pollen","cl5nectar","cldpollen","cldnectar","ca13pollen","ca13nectar","ca410pollen","ca410nectar","ca1120pollen","ca1120nectar","ptrips","ntrips","pload","nload","foliarenable","foliar_appdate","foliar_begin","foliar_end","soilp","soilfoc","seedconc","soil_begin","soil_end","seed_begin","seed_end","soilp.1","soilp.2"
"11","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.95707016810775,2.39225210715085,93.4764200588688,40.8886451972649,5.11222535651177,0.0800538577605039,"Sine",448.291696375236,0.411801249720156,619.850763189606,7867.15845968574,3.48175068106502,2.78948078630492,3.54847156442702,0.41743004694581,0.32780819106847,1.52017946587875,1.67859966633841,"true","true",4.26946513913572,0.390842894970672,1.58659229497425,96.6384999632768,6.20438284240663,45.114085766403,72125.6423210601,54725.1740606532,13.3210635851603,1.31526816565637,13.3210635851603,2.66090797726065,7.40103917196393,1.80453695403412,57.6716930838302,0.438363370019943,127.182673907373,4.62382531892508,42.9768747091293,5.95083211550955,26.8151721218601,1.22378061921336,24.8594320937991,16.220604384318,14.347681899555,9.3203472904861,93.7343334709294,"true","07/01/1989","07/01/1989","07/31/1989",1.88782214326784,0.00725685154297389,1.24020556989126,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.88782214326784,1.88782214326784
"12","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.05680006369948,2.82926231063902,53.2729901839048,63.6826905189082,4.72212631069124,0.387777734315023,"Cosine",98.594730021432,68.8271665247157,5017.75296917185,7101.58502005506,1.51871219556779,6.22743899002671,8.59714785590768,1.43298457376659,3.44156357925385,8.20612865732983,0.401000039419159,"true","true",4.42120940610766,0.199011460469337,3.00467549916357,92.0061762527444,8.07523941621184,35.3991067304707,43139.7420170944,61181.8584713982,31.4311429153662,9.37581359940325,31.4311429153662,1.24430418293923,53.9125945186242,5.76882646093145,91.8379880022258,0.568493242375553,111.931133747566,3.63017693888396,86.8402503244579,5.36985849705525,181.370366755873,0.902055281214416,45.2280442230403,25.4963884078898,40.9901560815051,6.47267272882164,83.7863498739898,"true","07/01/1989","07/01/1989","07/31/1989",1.6086957573425,0.00420686735562049,4.69576980173588,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.6086957573425,1.6086957573425
"13","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.31028293445706,3.75746857468039,42.456218926236,98.8272743532434,8.3977845935151,0.166320904623717,"Logarithmic",910.476992139593,98.9713149843737,2488.78875665832,2593.03273954429,3.43377406522632,0.493130497634411,6.66632972890511,2.60697300196625,4.83030705479905,6.56847909791395,1.77913496387191,"true","true",6.74846885167062,0.476021151696797,5.06900485022925,62.522531966933,6.46613045968115,29.0869395535467,69818.2379275023,64076.1939648422,5.37546367363539,8.205565584542,5.37546367363539,1.65968056954443,56.3389679649845,2.98557051317766,22.1273746923544,3.39233095804229,20.2153289574198,8.13945809034631,41.6207853332162,5.58416935966816,157.035949109122,0.548493033740669,49.7342163324356,14.9049166082405,14.447686875239,4.1428404962644,75.7887008693069,"true","07/01/1989","07/01/1989","07/31/1989",1.62942275148816,0.0096189386730548,1.85034354240634,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.62942275148816,1.62942275148816
"14","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.08712178003043,1.68293374031782,7.02000150922686,85.9912753570825,8.95889593847096,0.110784963704646,"Logarithmic",42.0496168080717,14.9572434835136,5043.78582127392,4003.10770215001,4.32337555941194,5.94662089133635,9.25982879474759,1.06887965812348,0.47995081404224,3.53840737836435,0.0474851310718805,"true","true",4.55774582922459,0.0776240281234495,4.86590061383322,50.380193599446,4.85856332443655,53.5296504400379,15665.9305610719,44051.383854541,29.1801750556566,5.24623832881544,29.1801750556566,0.364713817834854,33.1966181052849,0.493591845966876,62.7906352747232,0.994809346273541,68.6561643378809,2.3936499630101,61.4755005948246,3.44622638204601,42.3542030807585,0.58511549513787,30.169377643615,22.4335600920022,30.8297674935311,5.92976537719369,91.0227339877747,"true","07/01/1989","07/01/1989","07/31/1989",1.82740803947672,0.00728576051746495,5.98785969498567,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.82740803947672,1.82740803947672
"15","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.82629948016256,1.72170920763165,80.3351229988039,50.5016775336117,13.9150314871222,0.392076229210943,"Logarithmic",971.138554159552,91.6797649813816,2577.62300912291,4626.98450405151,4.70299051050097,1.8734993529506,9.98151227133349,0.0557182996999472,8.4568553767167,4.25668185809627,2.52305616857484,"true","true",6.78342323005199,0.934449530658545,8.28797750803642,71.7173080995015,8.72221492417157,89.3332784848246,66746.0454587047,44246.5333540703,30.3340210460359,4.51689374906104,30.3340210460359,3.62694716919214,30.7900168234482,2.49911724496633,121.17814006051,5.1276979604736,35.5515118455514,4.95800954084843,55.7920086756349,7.81576271250378,108.99181404151,0.372240893309936,55.5964788608253,7.89936850452796,19.9067722186446,4.61065707076341,32.6241601794027,"true","07/01/1989","07/01/1989","07/31/1989",1.8487017955631,0.00187675724341534,7.39708814769983,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.8487017955631,1.8487017955631
"16","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.88314572162926,3.42258633393794,74.975297623314,12.9678716650233,14.2916103638709,0.820578108076006,"Exponential",84.3372591771185,87.1107391780242,3649.38403540291,6490.84455405828,4.134685610421,8.07781743584201,0.916859721764922,0.758942341199145,6.70220450730994,8.84688950376585,1.56320214038715,"true","true",4.09398384205997,0.196976400099695,6.6824546311982,83.3767654070698,4.37104069627821,6.34598127792124,98740.5673696013,98921.5812455388,30.7042160061887,5.23731605423498,30.7042160061887,0.844180217012763,12.2893655207008,1.29344291752204,69.5822675479576,4.19479666650295,128.564720798749,3.59528525108472,20.7377992942929,9.30119090485386,146.127272527665,1.71321525913663,26.0783858969808,6.14223151514307,4.91846689675003,10.1405509542674,65.4005044721998,"true","07/01/1989","07/01/1989","07/31/1989",1.17181747010909,0.0183363663014025,4.93897061329335,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.17181747010909,1.17181747010909
"17","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.21264609135687,3.25702041573822,56.4651443623006,75.2303970279172,15.7131918063387,0.230028939666227,"Sine",199.940980412066,95.1000372879207,3261.81066913996,5477.46448488906,1.25066799391061,4.15727291954681,0.559265832416713,1.05451030074619,5.11983916163445,9.57252978347242,2.36826909705997,"true","true",4.39525043405592,0.79548900441383,3.74045354826376,34.5674727190637,7.58844748325646,81.3672240077606,8554.2947462842,17717.8538699185,13.163031330239,5.53721108123194,13.163031330239,0.242736090905964,45.6174510065466,0.744117704685777,99.7852313099429,3.14606664469466,97.7802211535163,4.61220649518073,72.2810111753643,4.36814464861527,23.8165414845571,1.80244480026886,71.1153761483729,4.41763254767284,16.4449072508141,7.17661778349429,76.6094630025327,"true","07/01/1989","07/01/1989","07/31/1989",1.3415273304563,0.0128567604008131,5.8739500856027,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.3415273304563,1.3415273304563
"18","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.77996100578457,2.16214294079691,82.4570318451151,92.6225750939921,8.71874663140625,0.0499904411844909,"Tangent",35.9619408845901,77.5144904851913,766.172804287635,6279.10804676358,1.39299476053566,1.88681875122711,5.2143116039224,3.53780193487182,3.85588939068839,6.2252782494761,3.51861445116811,"true","true",5.04606636986136,0.635653405945981,8.8877153575886,18.9242992572612,4.68765716813505,76.2372224390812,96658.7729368001,93071.19468993,16.2897062245291,0.871846104118973,16.2897062245291,3.6221893876791,65.5330290086567,1.15174097148702,117.572774703149,4.3354442990385,27.3134672082961,5.87431714059785,66.6741633974016,5.07331780102104,155.007595345378,0.656023084418848,63.1903749145567,14.7516905404627,19.4640497704968,10.9519953699782,74.2419070121832,"true","07/01/1989","07/01/1989","07/31/1989",1.61755123757757,0.0034950710714329,8.13737155357376,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.61755123757757,1.61755123757757
"19","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.36903060693294,2.16273528337479,89.6156332222745,3.62186408601701,9.83304583840072,0.290119451005012,"Cosine",819.337828317657,80.0739616621286,3906.64775061887,5927.10992605425,1.31699475459754,0.633062666747719,4.69742095097899,1.39146832749248,7.62594241416082,1.7925252369605,3.59014185029082,"true","true",8.17233379371464,0.333434193647234,6.52276957314461,87.2487321422112,4.71228727512062,98.7130111261047,64700.0486872194,45370.1825244953,8.10164562666323,5.7466966641529,8.10164562666323,0.790887073613703,46.8200500356033,0.403490885160863,99.4261246989481,1.08033849019557,64.1701423446648,2.52742107100785,40.626109354198,9.14609927441925,24.1225965786725,0.643925247481093,72.7098659612238,7.43788028787822,17.6458672294393,9.46283499523997,52.6880925521255,"true","07/01/1989","07/01/1989","07/31/1989",1.24874096224084,0.00614974141167477,3.83998106489889,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.24874096224084,1.24874096224084
"20","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.08220140263438,1.08675990905613,13.5312803089619,1.5344656072557,5.04782838746905,0.817524774698541,"Tangent",490.501996828243,11.558943009004,6156.24298751354,3715.90159095358,3.72123306524009,5.61981932492927,2.94854919426143,4.58877183962613,5.68500918569043,3.43745589256287,1.99601486325264,"true","true",6.85085831955075,0.513228005626937,8.38508247025311,57.3418510779429,5.00916398316622,0.237837665503379,27591.103780872,6595.95383642078,19.9944644483039,4.71304359789472,19.9944644483039,3.34340563416481,37.7003788482398,2.96530398214236,93.0365108535625,2.93040334247053,121.870434831362,6.90246539218351,89.567110221833,6.80888043320738,30.1550286123529,1.17774318228476,85.6172105111182,16.8646171689034,47.2897952636704,11.7086857715622,62.1359464945272,"true","07/01/1989","07/01/1989","07/31/1989",1.28335526096635,0.00897864844021387,5.62984246108681,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.28335526096635,1.28335526096635
"21","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.04850913770497,4.68333388958126,62.2920942027122,82.5930261751637,10.0093657262623,0.799419063376263,"Tangent",933.200308820233,66.6663967072964,6333.71881190687,5616.84662387706,3.64946545381099,3.70636222418398,3.10346627607942,0.857138098217547,4.4032486807555,6.69613250065595,2.49634583946317,"true","true",1.16119541414082,0.694296317552216,1.81663881381974,88.4566633234483,1.25898470170796,43.5421688178633,47688.2707019613,28998.1399283663,11.8700523467269,0.33653887455212,11.8700523467269,0.523405907675624,76.7985337646678,4.35476805036888,38.1886869552545,2.77153458399698,104.316084156744,4.69701225990429,97.7116324007511,4.77460550076794,136.956508634612,0.733825590927154,23.7724164500833,25.0185463633388,47.4569316888228,5.42958014737815,60.3737322962843,"true","07/01/1989","07/01/1989","07/31/1989",1.955578294117,0.0152026116661727,8.90389109798707,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.955578294117,1.955578294117
"22","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.03951857797801,3.35301394481212,31.5172784728929,88.4371026186273,11.0247133364901,0.539128672564402,"Cosine",858.504786156118,47.804102068767,101.322937267832,1416.56596956309,2.60474265180528,3.38429244700819,4.81742374133319,4.61132926633582,3.1529705831781,2.56821986986324,2.40111049846746,"true","true",5.32837782241404,0.675255633098539,3.04822980426252,79.5079322383762,8.23630962334573,36.4955485385603,99325.8883919401,37955.8554623195,27.3105064618168,6.78103447506041,27.3105064618168,1.27053732424974,91.4279831806198,1.88542522815987,17.8091042325832,4.2580062802881,123.988096998073,4.36388063458726,22.7150368876755,7.59921382281464,34.3434319738299,2.43521809461527,92.3476319201291,4.78760397806764,41.1797176385298,9.21534863952547,51.5078675607219,"true","07/01/1989","07/01/1989","07/31/1989",1.98975986847654,0.0140446122242138,3.3777477836702,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.98975986847654,1.98975986847654
"23","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.9092724500224,1.42704732902348,5.54557840805501,2.80944192782044,4.68745887372643,0.0914053884334862,"Cosine",934.461784781888,0.801795907318592,5394.03306425083,7703.9267674787,1.27998178265989,1.3100898778066,1.91524917725474,3.59650668804534,3.88756326166913,9.70992624061182,2.28385924128816,"true","true",5.50889375805855,0.31089785899804,4.39217248070054,6.00367483026278,8.87723916396499,64.5547100992019,7489.67862056672,15440.8328060282,1.38233292356599,0.535504351478536,1.38233292356599,3.48060594312847,69.7807987453416,3.03126563178375,145.018888358027,1.09765021456406,12.0396767277271,7.98359916713089,62.0971587859094,2.35464863348752,143.376805568114,2.92841641022824,61.6567641682923,4.58111186465248,45.4979605535045,10.1119482796639,87.5393469608389,"true","07/01/1989","07/01/1989","07/31/1989",1.71652605594136,0.00499719334789552,6.25042581465095,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.71652605594136,1.71652605594136
"24","w93193-tempadj.dvf","01/01/1988","12/31/1990",2.09070082288235,3.04909518454224,42.7992980228737,92.4521448090672,5.96860468294472,0.957322321366519,"Logarithmic",991.72746646218,97.1487057162449,7191.91628333647,4760.94388540369,3.64778574090451,2.54619354149327,1.67840384878218,2.82007299712859,8.08312082430348,5.00186813529581,0.0371820013970137,"true","true",4.54803763143718,0.325552410439122,9.9134266434703,81.4517655057302,7.64151688478887,51.8864466068447,26996.1392867664,36154.5701436126,21.0632341949502,6.09859840637213,21.0632341949502,2.89335326198488,36.8051336845383,1.67737464560196,110.128492943477,4.73153282515705,16.4620984811336,4.25784481950104,94.6526073291898,7.54724381437991,33.6663050809875,0.971700160531327,28.7778070196509,20.6232265946455,33.1520345201716,11.4844889808446,65.8951891772449,"true","07/01/1989","07/01/1989","07/31/1989",1.70114115113392,0.0170048997190315,8.14745035837404,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.70114115113392,1.70114115113392
"25","w93193-tempadj.dvf","01/01/1988","12/31/1990",3.26237622089684,2.64000581111759,34.8970115417615,45.2290137531236,8.15595033671707,0.753117759013548,"Exponential",996.709305793047,50.2468812745064,2820.02020168584,1489.55637824256,1.68813992291689,5.23380431113765,7.9248080146499,0.72060561273247,1.7651667795144,8.46682867733762,0.0208408327307552,"true","true",6.53180982917547,0.962727284836117,5.11362525587901,53.9719000951403,6.76298546977341,62.5054770367227,95176.0762771265,75020.116634795,1.31005573270377,0.186362836184446,1.31005573270377,0.331531073898077,98.4976677689701,0.421426178421825,63.7939918669872,4.91086264466867,47.3561015445739,8.10296365693211,82.9589201882482,5.66624002978206,52.4422893300653,0.457638792693615,29.4315703399479,19.2718662503175,38.0123246312141,7.68272117339075,82.785175407771,"true","07/01/1989","07/01/1989","07/31/1989",1.58672318398021,0.0140517975967377,9.86882362398319,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.58672318398021,1.58672318398021
"26","w93193-tempadj.dvf","01/01/1988","12/31/1990",1.35111941583455,2.76793197542429,17.1256170375273,44.7676772018895,7.43721807654947,0.563513420755044,"Cosine",604.873495409265,22.1843920182437,3513.66129072849,6015.34178375732,2.86788714211434,1.75063954899088,8.87770119123161,3.4078646346461,2.12848959490657,3.6885663960129,4.10816731862724,"true","true",1.0463590156287,0.824988727018703,2.78197734244168,34.8373121917522,2.1288506295532,60.931164983303,84393.7370234261,71487.5968430743,26.907122153393,8.63332481850521,26.907122153393,2.51466193236411,48.4781546285376,4.08687652135268,53.5162608604878,1.45738803315908,101.880543376319,3.56437988327816,39.1254046931863,6.2292541296687,28.6876359814778,1.89199755177833,99.241934735328,19.3458478190005,28.4079166650772,9.54253159463406,34.0817482257262,"true","07/01/1989","07/01/1989","07/31/1989",1.48492557066493,0.0132806132526603,4.48917498462833,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.48492557066493,1.48492557066493
"27","w93193-tempadj.dvf","01/01/1988","12/31/1990",4.76797599624842,3.44883920345455,96.4475970482454,2.32472191564739,9.32333137094975,0.326949030859396,"Tangent",373.745606513694,17.0056066242978,4980.97497762647,5413.63779283129,1.99996904749423,1.74052532762289,5.17264440888539,1.04515368700959,4.40265321871266,3.5227875597775,0.153131610713899,"true","true",6.55298779718578,0.944945089457557,8.0750205477234,78.150791331602,6.5298500880599,35.9030866224777,4368.10340583114,36077.8990808837,14.5754185948987,5.88366280546784,14.5754185948987,2.47657436225563,93.0869658943266,4.64641528157517,100.427292846143,5.42876483732834,132.444068428595,7.19899643147364,55.2588242664933,6.13279351689853,62.0845285709947,1.93425255850889,83.1049668043852,20.4298159466125,35.3606078876182,9.86157528869808,62.6552184508182,"true","07/01/1989","07/01/1989","07/31/1989",1.59006999526173,0.00203530867747031,6.90706264018081,"07/01/1989","07/31/1989","07/01/1989","07/31/1989",1.59006999526173,1.59006999526173
